,y
34491,0
27383,0
1159,0
17182,0
16910,0
2135,0
18616,0
35957,0
25435,0
8368,0
37938,0
17596,0
39693,1
28272,1
29842,0
15086,0
36190,0
36500,0
36600,1
31622,0
36836,0
28676,1
26508,0
32666,0
2113,0
15351,0
6246,0
16662,0
13655,0
7918,0
18598,0
17884,0
4501,0
22257,0
23860,0
6480,0
11822,0
9155,0
27019,0
21944,0
29659,0
28439,0
6396,0
10947,0
36170,0
40461,1
5663,0
5079,0
26317,1
1770,0
28704,0
10729,0
34311,0
25661,0
13094,0
39207,0
31786,0
38167,0
22115,0
31409,0
34314,0
14090,0
34094,1
25625,0
19200,0
5100,0
14772,0
18306,0
25449,1
27576,0
39561,1
16310,0
11876,0
9055,0
31019,0
39157,1
18302,0
15067,0
19116,0
3849,0
9646,0
2298,0
10230,0
32651,0
38260,1
16425,0
34623,0
31642,0
40243,1
3473,0
38470,0
39747,0
17175,0
13020,0
16309,0
2074,0
23724,0
16074,0
2364,0
6117,0
22001,0
12542,0
36455,0
39027,0
837,0
1188,0
21889,0
23650,0
16571,0
13449,0
4668,0
23438,0
7673,0
29875,0
27839,0
10750,0
40891,1
21909,0
17458,0
25269,0
24950,0
15834,0
13066,0
23231,0
32732,0
37420,0
36210,0
36297,1
29257,0
2129,0
7625,0
4153,0
38430,1
33412,0
4247,0
30655,0
10447,0
11315,0
22051,0
32753,0
2659,0
6015,0
1915,0
38089,1
23481,0
19073,0
21601,0
9005,0
32017,0
15325,0
38223,0
34240,0
15160,0
11863,0
7128,0
27918,1
896,0
19119,0
38398,1
37538,1
26134,0
990,0
4831,0
19725,0
20015,0
21189,0
14411,0
23083,0
22258,0
32407,0
13536,0
9652,0
32495,1
40658,0
28105,0
19659,0
6697,0
7759,0
5944,0
14520,1
5455,0
35249,0
3226,0
8465,0
1552,0
6688,0
39162,0
7511,0
32681,0
27283,0
26993,0
39086,1
27863,1
32350,0
40362,1
15122,0
35719,0
29610,1
28810,0
1970,0
40850,0
12519,0
1421,0
7670,0
35594,0
13915,0
15638,0
20251,0
27960,0
31163,1
6820,0
3511,0
32771,0
1942,0
12068,0
8707,0
16598,0
21557,0
33881,0
37279,1
37465,1
2223,0
39275,1
8370,0
25722,0
13494,1
5862,0
35421,0
16535,0
2997,0
17925,0
30181,0
5234,0
20384,0
28503,0
4312,0
24811,0
10048,0
40126,1
29671,0
9053,0
24555,0
7899,0
3408,0
12404,0
4337,0
13820,1
34639,0
937,0
11401,0
36978,1
35251,1
36266,0
22663,0
10551,0
3540,0
14273,0
10147,0
6932,0
28504,0
1922,0
27323,0
23934,0
33166,0
13866,0
15205,0
29033,0
17087,0
22048,0
39269,0
11050,0
26395,0
11864,0
4853,0
39553,0
27230,0
407,0
959,0
25175,0
20496,0
8285,0
8876,0
31539,0
32899,0
23085,0
39865,0
40283,1
26598,0
11747,0
3359,0
9272,0
20537,1
15584,0
26374,0
40197,1
1677,0
8848,0
14224,0
39918,0
33223,0
9763,0
35345,0
22974,0
20934,0
13652,0
18304,0
36345,0
12637,0
33761,0
24549,0
40630,0
40618,0
39722,0
32547,0
8959,0
23048,0
4345,0
33945,0
21952,0
1148,0
19398,0
28823,0
22790,0
15579,0
3731,0
14476,0
21014,0
39840,0
23928,0
24477,0
30960,0
21661,0
3261,0
39283,1
7372,0
8577,0
28570,0
33026,0
24878,0
6271,0
2995,0
25415,0
20629,1
3545,1
23031,0
15686,0
38595,1
33125,0
2381,0
23131,0
20056,0
16713,0
40319,0
2372,0
5589,0
7768,0
40294,1
28900,0
14382,1
2217,0
38326,0
2362,0
3076,0
16965,0
158,0
33703,0
13755,0
23259,0
28581,1
34325,0
35246,0
26553,0
4555,0
28019,0
2675,0
24610,0
2559,0
31775,0
21405,0
7074,0
5470,0
14006,0
39536,0
26181,0
10430,0
35699,0
17604,0
20539,1
39294,0
7767,0
16045,1
7459,0
24654,0
11168,0
8060,0
9972,0
34283,0
26373,0
26521,0
16834,0
116,0
24713,0
20923,0
2787,0
39393,0
6151,0
12567,0
23553,0
40754,1
12513,0
1167,0
12417,0
11716,1
8296,0
24311,0
16269,0
6408,0
1952,0
17939,0
668,0
30549,0
30878,0
33521,0
31560,0
20785,0
15600,0
7473,0
30224,0
24023,0
21224,0
19739,0
28298,0
20171,1
38084,1
20075,0
25831,0
7337,0
38458,0
3982,0
40466,1
23765,0
8203,0
10987,0
31357,0
1701,0
40544,1
29172,1
2555,0
15829,0
13318,0
16275,0
1839,0
8804,1
11477,0
8244,0
35231,0
19909,0
24793,0
3333,0
6622,0
16709,0
40203,1
20180,0
25350,0
37623,0
17790,0
27561,0
22180,0
3530,0
15699,0
19470,0
37943,0
30557,0
17488,0
32764,0
10771,0
8631,0
31982,0
1315,0
23668,0
34455,0
36716,0
11238,0
23292,0
29036,0
34736,0
11242,0
8931,0
17285,0
26294,0
38651,1
7084,0
1334,0
9535,0
38335,0
25972,0
37321,1
21486,0
8648,0
16244,0
15927,0
25591,0
17960,0
23025,0
11240,0
2925,0
23643,0
24703,0
34544,0
40593,0
33554,0
37253,0
12335,0
25765,0
3604,0
9881,0
21298,0
2032,0
38243,0
9770,0
18825,0
25705,0
16985,0
35610,0
29207,0
14758,0
25853,1
607,0
15272,0
8545,0
32091,0
36944,1
5945,0
11544,0
12439,0
8488,0
23790,0
31507,0
28631,0
4352,0
19169,1
9227,0
3205,0
8208,0
34994,0
24487,0
19334,0
19585,0
35114,0
39657,1
17677,0
4870,0
3401,0
32528,0
17836,0
6423,0
41041,0
28763,0
18792,0
11347,0
20692,0
23494,0
7552,0
17363,0
2907,0
4951,0
12951,0
34151,0
25142,0
11384,0
3000,0
27311,0
19924,0
9182,0
35457,0
38861,0
5155,0
26178,0
15500,1
3587,0
22557,0
17526,0
1187,0
40253,0
27590,1
21809,0
10850,0
40073,1
37651,0
18706,0
37617,0
27363,0
17036,0
24774,0
18820,0
35887,0
2296,0
25464,0
19410,0
35964,1
21942,0
13111,0
21059,0
21885,0
14605,0
2112,0
9599,0
9190,0
3620,0
22625,0
38283,1
19776,0
6969,0
34927,0
18561,0
18703,0
25790,0
6956,0
38680,1
129,1
29706,0
22176,0
16005,0
11278,0
28939,1
4165,0
10098,0
24838,0
6114,0
13617,0
21282,0
18701,0
29686,0
19135,0
25906,0
23890,0
31190,0
40906,0
26778,0
35130,1
22496,0
28174,0
251,0
35817,0
22813,0
40416,1
4151,0
23474,0
6761,0
3244,0
23323,0
6948,0
16619,0
13770,0
3141,0
9336,0
30225,0
20024,0
38509,1
19724,0
28433,0
20821,0
21418,0
18362,0
11245,0
28775,0
14812,0
26628,0
5952,0
32951,0
11436,0
13029,0
24337,0
23912,0
16909,0
4110,1
4715,0
8197,0
17396,0
12987,0
22794,0
36369,1
26496,0
23098,0
23942,0
14586,0
25542,0
34254,0
5099,0
7236,0
2698,0
15381,0
35765,0
2852,0
14696,0
8363,0
17610,0
34286,0
11879,0
24901,0
17319,0
20916,0
35764,0
20353,0
14120,0
26301,0
21702,0
1330,0
4636,0
1105,0
41051,0
22310,0
13410,0
39678,0
35914,1
5971,0
29986,1
37173,0
33182,0
5061,0
15076,0
7900,0
6179,0
2839,0
2421,1
23602,0
10241,0
9277,0
4667,0
4248,0
38602,0
13520,0
15228,0
33709,0
19722,0
30689,0
35023,0
1459,0
18581,0
24144,0
32868,0
15791,1
39540,1
27619,0
23732,0
2153,0
31923,0
32914,0
37542,0
14956,0
35025,0
20856,0
35739,0
24505,0
20328,0
5604,0
30378,0
19652,0
4125,0
23878,0
33530,0
37579,1
3480,0
27242,0
30510,0
8900,0
11378,0
2400,0
24486,0
34498,1
35548,0
38761,1
38356,1
9830,0
19558,0
34406,0
5337,0
24128,0
28166,0
6598,0
38768,1
3776,0
18150,1
7862,0
8768,0
35426,0
35977,0
16841,0
36505,0
24702,0
28438,0
24643,0
31375,0
11277,0
3883,0
22963,0
13479,0
20497,0
32259,0
24069,0
2893,0
36807,1
8281,0
20398,0
2178,0
27848,0
40418,1
20403,0
2733,0
21116,0
25220,0
5098,0
38402,1
1786,0
16277,0
37552,0
8182,0
24126,0
8967,0
20681,0
34287,0
34710,0
18658,0
11684,0
2348,0
16345,0
31956,0
588,0
36985,1
40159,0
22517,0
39215,1
21562,0
18742,0
16567,0
17749,1
16833,0
33529,0
27431,0
24057,1
11020,1
39866,1
35287,0
23142,0
9792,1
33413,0
3175,0
34446,0
21446,0
32844,0
11537,0
14906,0
13427,0
10016,0
14379,0
24437,0
28440,0
24598,0
5875,0
25360,0
28882,0
2382,0
39484,1
7620,1
29213,0
38852,0
9506,0
2154,0
715,0
21190,0
15220,0
20534,0
4267,0
17702,0
30522,0
6812,0
39344,1
5650,0
19894,1
5020,0
33297,0
18484,0
5593,0
37086,1
24854,0
9146,0
19088,0
39843,1
19952,0
26989,0
16483,0
25370,0
34308,0
29980,1
37919,1
24799,0
6491,0
23764,0
32232,0
5086,0
15140,0
24500,0
21781,0
37171,1
30383,1
27088,0
11199,0
14874,0
40652,1
37197,0
11858,0
20975,1
22164,0
35984,1
18063,0
13793,0
2350,0
36769,1
18824,0
41087,0
33383,0
27967,0
25205,0
20473,0
6232,0
214,0
24002,0
4808,0
17228,0
33662,0
3560,0
6302,0
26937,0
28913,0
7544,1
12776,0
35529,0
18335,0
9741,1
21187,0
17392,0
17742,0
23420,0
39,0
23173,0
39606,1
14294,0
1343,0
27278,0
12146,0
10812,0
8764,0
32383,0
5324,0
13775,0
890,0
40998,0
26709,0
34523,1
9552,0
5693,0
5058,0
7636,0
40609,0
38780,1
17195,0
33537,0
15444,0
31087,0
5242,0
3666,0
34652,1
35877,0
28854,0
17233,0
5361,0
14118,0
33116,0
31414,0
32611,0
18251,0
601,0
12882,0
6531,1
27802,1
37312,1
22781,0
29092,0
5461,0
8022,0
5524,0
29417,0
7350,0
32943,0
36094,0
2871,0
33493,0
23581,0
38881,1
13098,0
19019,0
33149,0
12220,0
19680,0
28690,0
15530,0
8441,0
2843,0
2166,0
18648,0
25611,0
3367,0
21079,0
19792,0
16491,0
18999,0
40103,1
35024,0
27327,0
24812,0
12278,0
13524,0
8378,0
38076,1
27810,1
12554,0
6061,0
12659,0
9832,0
39034,0
3969,0
30559,0
23579,0
11205,0
19367,0
7863,0
121,0
39350,0
32071,0
30411,1
28693,0
32338,0
17438,0
27855,1
18656,0
17783,0
19969,1
26867,0
37199,1
10039,0
7399,0
17687,0
32917,0
30223,1
16232,0
3810,0
27887,0
20732,0
30622,0
38163,0
30517,0
20847,0
30282,1
15837,0
33575,0
21728,0
30301,1
4670,0
37508,0
27854,0
35750,0
41185,0
21879,1
24829,0
36262,0
9112,0
15215,1
40992,1
13382,0
38314,0
11103,0
39838,0
32879,0
36512,1
38350,1
25916,0
38374,0
22459,0
38729,1
22628,0
38636,0
20639,0
1519,0
31724,0
33974,0
15035,0
28644,0
6744,0
23186,0
9458,0
22575,0
19456,0
111,0
23797,0
8825,0
28577,0
23469,0
24826,0
14222,1
40770,1
29584,0
31709,0
16797,0
26971,0
480,0
14487,0
126,0
24,0
6916,0
25740,0
19974,1
39545,1
10117,0
30478,0
34042,0
13056,0
5501,0
16092,0
15801,0
20778,0
31479,0
12038,0
39654,1
7385,0
35729,1
33517,0
5267,0
12787,0
4497,0
10719,0
41022,1
20799,0
12150,0
4174,0
23609,0
12178,0
21570,0
25556,0
27474,0
32545,0
39256,1
32988,1
19701,0
9191,0
8018,0
3063,0
29144,0
18028,0
40752,1
14845,0
14045,0
13288,0
31904,0
8470,0
30408,1
28348,0
32507,0
32468,0
18169,0
19641,0
9240,0
12775,0
15923,0
14167,0
1294,0
14143,0
10893,0
40549,0
34322,0
10935,0
24579,0
4976,0
8258,0
37273,0
21000,0
23879,0
12781,0
3794,0
20669,0
33751,0
2054,0
3830,0
9976,0
136,0
22381,0
19885,0
23916,0
37357,0
30099,0
18768,0
21082,0
25083,0
2363,0
15684,0
15192,0
22622,0
28533,0
40142,0
32184,0
19574,0
41039,1
21995,0
16971,0
9524,1
35266,0
12035,0
29413,0
38287,0
9412,0
11265,0
23165,0
510,0
5260,0
5599,0
7972,0
27599,0
17638,0
9432,1
31762,0
7070,0
21794,0
36121,0
36951,1
29137,0
37000,0
37522,1
27538,0
22438,0
32371,0
11926,0
28943,0
37434,0
18937,0
3536,0
22504,0
2548,0
38323,1
15696,0
7531,0
30230,1
27511,0
19030,0
31360,0
21585,0
37815,0
10357,0
15465,0
28062,0
10168,0
1448,0
2682,0
37616,0
16298,0
2458,0
25663,0
13531,1
14657,0
13742,0
5967,0
12452,0
2038,0
1053,0
1451,0
40878,0
11330,0
15886,0
18416,0
6919,0
28125,0
31700,1
19819,0
20734,0
25621,0
16305,0
4568,0
29543,0
36942,0
5043,0
40919,0
6984,0
8826,1
22143,0
6035,0
193,0
5243,0
36424,1
5492,0
21303,0
14070,0
1563,0
5984,0
28048,0
4451,0
13582,0
9050,0
22073,0
18810,0
38560,0
32588,0
37268,0
21346,0
10574,0
2567,0
23600,0
23439,0
23301,0
25119,0
19436,0
37669,0
17340,0
26007,0
3618,0
9188,0
7770,0
21860,0
6116,0
36654,1
26028,0
14694,0
26755,0
22291,0
39124,1
37224,0
8915,0
14857,0
39254,0
17245,0
1702,0
41106,0
29326,0
38796,1
2714,0
33766,0
10018,0
30977,1
592,0
15365,0
19372,1
34227,0
13470,0
9163,0
40098,1
18892,0
23815,0
22562,0
23063,0
23734,0
31669,0
22566,0
29867,0
36530,0
1210,0
18434,0
24094,1
31491,0
28024,0
18131,0
1605,0
15487,0
39886,0
25766,0
39068,0
9886,0
32374,0
28413,1
14008,0
20243,0
20241,0
10191,0
29380,0
32968,0
25287,0
14808,0
20327,0
29700,0
24146,0
5525,0
32263,0
18136,0
10169,0
26387,0
36460,0
11422,0
19767,0
10185,0
13128,0
2288,0
31522,0
17778,0
11228,0
7037,0
1460,0
20227,0
11783,0
16593,0
744,0
22399,0
8852,0
32536,0
12587,0
24558,0
28361,0
5946,0
19557,0
8656,0
28717,0
37570,1
15243,0
13120,0
34272,0
35093,1
28695,0
8492,0
24824,0
35224,0
27847,0
14084,0
20443,0
35521,0
35069,0
33212,0
37913,0
215,0
12225,0
30824,0
27509,0
26023,0
24871,0
39881,1
7117,0
9189,0
8910,0
27048,0
33901,0
17542,0
1709,0
12207,0
10820,0
1792,0
36857,0
6359,0
18804,0
3179,0
25278,0
26125,0
19658,0
16476,0
9803,0
26717,0
11180,0
14782,0
35922,0
33495,0
25762,0
11681,0
4367,0
30084,0
6997,0
9848,0
33770,0
22,0
9733,1
11372,0
10508,0
14770,0
40689,0
32433,0
15892,0
23331,0
37057,0
22948,0
19829,0
8951,0
4432,0
20954,0
25455,0
25311,0
31235,0
9993,0
5215,0
23943,0
36599,0
1364,0
30144,0
10302,0
11439,0
7596,0
31276,0
8499,0
31716,0
7599,0
29661,0
23072,0
2333,0
9314,0
37033,0
5855,0
2464,0
14775,0
12786,0
32766,0
18993,0
24585,0
16740,0
21620,0
37030,0
30847,0
21940,0
28225,0
25730,0
22674,0
37782,0
780,0
39165,0
10663,1
18396,0
12401,0
36674,0
7994,0
12929,0
31429,0
3113,1
35856,0
20855,0
1290,0
8688,0
34649,0
36583,1
28708,0
17785,0
2127,0
36037,0
32092,0
26947,1
25122,0
2897,0
22041,0
30828,0
1097,0
18805,0
15807,0
4893,0
31986,0
31585,0
4373,0
22464,0
24613,1
8555,0
25647,0
32749,0
13348,0
28574,1
23770,0
13717,0
13408,0
39755,1
40213,0
25594,0
31898,0
27381,0
9259,0
38564,1
18213,0
36264,1
39920,0
33194,0
4275,0
36400,0
29741,1
34977,0
27385,0
35366,0
21035,1
15251,0
33269,0
776,0
39172,0
35389,0
39767,1
33490,0
9729,0
28402,0
30501,1
26086,0
32497,0
33351,0
31500,0
24673,0
6786,0
6857,0
8044,0
28988,0
39703,1
14633,1
11327,0
39264,0
15193,0
34514,0
26541,0
12030,0
25554,0
13117,0
814,0
207,0
18057,0
16979,0
1212,0
17071,0
25861,0
28948,0
2098,0
34674,0
24279,0
1168,0
3224,0
14689,0
39224,1
24145,0
17167,0
20213,1
16360,0
12785,1
10131,0
3088,0
1140,0
11348,1
8947,0
14670,0
20851,0
35315,0
17806,0
37982,1
5039,0
13886,0
13324,0
13836,1
24142,0
13031,1
34061,0
15308,0
23633,0
4640,0
16198,1
40153,1
31026,0
33750,0
25061,0
6607,0
30034,1
19631,0
27235,0
38238,0
1865,0
692,0
32784,0
20506,0
21606,0
26484,0
38189,0
5542,0
23389,0
10688,0
20409,0
39589,0
39017,0
3904,0
16506,0
21260,0
27253,0
12379,0
37621,0
15580,0
29998,1
38777,1
29147,0
35177,0
1587,0
19764,0
18799,0
31174,0
5275,0
10706,0
21380,0
36902,0
16637,0
30234,1
24218,0
23335,0
39978,0
32866,0
6653,0
24097,0
9854,0
11283,0
39055,0
3153,0
27808,0
26673,1
22652,0
31303,0
17957,0
8017,0
4391,0
33331,0
27369,0
10822,0
38830,1
16529,0
27056,0
15476,0
29027,0
1577,0
14037,0
31892,0
25214,0
10194,0
7937,0
1544,0
40106,0
20076,0
40022,0
7846,0
32708,0
38906,0
37096,0
5323,0
38325,1
36257,0
20548,0
15516,0
494,0
14044,0
10800,0
30574,0
24276,0
25880,0
18573,0
714,0
25648,0
4883,0
964,0
37412,0
170,0
19979,1
26534,0
10416,0
37018,0
12011,0
611,0
37272,1
13567,0
8858,0
16273,1
5169,0
9508,0
15853,0
22892,0
30380,0
23252,0
10233,0
11683,0
7061,0
31206,0
20679,0
31801,0
40241,1
23122,0
29697,0
11854,0
1497,0
61,0
36012,0
22334,0
22573,0
17318,0
35558,0
26365,0
20341,0
34646,0
34376,0
4111,0
32637,0
30067,0
14665,0
6175,0
29999,0
33341,0
7581,0
18193,0
18749,0
22536,1
8750,0
24626,0
9341,0
16894,0
27081,1
13416,0
18577,0
32740,0
34698,0
16046,0
2894,0
815,0
24235,0
21349,0
31760,0
40280,1
6699,0
10156,0
31029,0
33039,0
6184,0
18111,0
40828,1
27832,1
34425,1
36247,0
2971,0
37956,0
21644,0
31504,0
2300,0
25110,0
24758,0
10485,0
28497,0
26670,0
28128,0
24243,0
29893,0
7282,0
28383,0
25842,0
20668,0
3252,0
9469,0
31849,0
16946,0
15245,0
7837,0
11198,0
6454,0
13563,0
39405,1
233,0
20030,0
24539,0
18046,0
1271,0
10647,0
19481,0
17579,0
26286,0
16555,0
22804,1
24736,0
34765,0
20787,0
33779,0
36864,0
32794,0
33543,0
35398,0
4771,0
12943,0
3091,0
4274,0
9478,0
26737,0
23061,0
18288,1
22928,0
5631,0
26781,0
29884,0
34769,0
15677,0
11008,0
11940,0
5821,0
40096,0
17566,0
41025,1
4256,0
40456,0
40642,1
17094,0
277,0
34161,0
17311,0
24742,0
7740,0
25234,0
2922,0
47,0
26837,0
30463,1
33627,0
17632,0
8893,0
38550,1
36050,0
33146,0
20615,0
24436,0
11176,0
31964,0
30253,1
30000,1
4163,0
19063,0
34912,0
4743,0
38125,0
37572,1
34670,1
18971,0
37130,0
34952,0
16461,0
29066,0
4750,0
13184,0
19269,0
20984,0
26448,0
10861,0
31838,0
33432,0
10494,0
13350,0
18833,0
26095,0
1481,0
5277,0
19514,0
15208,0
13284,0
15785,0
13641,0
7481,0
29323,0
39390,1
2276,0
33834,0
27838,0
33214,0
12869,0
4091,0
38061,1
3826,0
9200,0
476,0
30580,0
34391,0
7618,0
7071,0
26639,0
3637,0
18960,0
5543,0
22634,0
20500,1
1871,0
29791,1
35152,0
21730,0
23778,0
3570,1
30511,0
11697,0
15949,0
23155,0
9701,0
13942,1
36834,0
15062,0
978,0
31271,0
10891,0
35071,0
10097,0
7344,0
7215,0
4721,0
40287,1
1402,0
17636,0
35598,0
14023,0
16431,0
37020,0
355,0
36880,0
28734,0
21926,0
14567,0
40206,0
35078,0
40499,1
18559,0
40282,0
29570,0
12663,0
1373,0
105,0
7576,0
37688,1
1910,0
14031,0
9320,0
27083,1
40816,1
19118,0
7504,0
25891,0
32418,0
17370,0
17945,0
31574,0
8023,0
31614,0
35971,0
27282,1
39818,0
12502,0
37788,1
38983,0
37862,0
15563,0
25991,0
40374,0
35168,0
38134,0
35637,0
36977,1
8393,0
36286,0
6002,0
27728,0
29236,0
9045,0
4698,0
2285,0
9246,0
32940,0
15836,0
25390,0
32399,0
28486,1
26480,0
12396,0
32449,0
21354,0
20955,0
23545,0
31461,0
20040,0
28716,0
38846,0
12690,0
10921,0
32331,0
33398,1
28654,0
17355,0
20868,0
5719,0
4581,0
8072,0
33315,0
32975,0
9348,0
23975,0
39134,1
9795,0
17736,0
18650,0
34766,0
19082,0
4483,0
15416,0
13799,1
28880,0
26917,0
14708,0
31895,0
13317,0
9186,0
36761,0
34585,0
34921,0
26272,0
19077,0
26569,0
27736,1
25564,0
30646,0
5548,0
22950,0
14339,0
19626,0
33183,0
32570,0
15290,0
26471,0
20623,0
7675,0
3302,0
26607,0
27065,0
9459,0
34753,0
22375,0
10943,0
33937,0
9649,0
15714,0
36451,1
27726,1
10550,0
11446,0
10108,0
37428,0
38897,1
30822,0
1838,0
6236,0
3980,0
7029,0
8083,0
12013,0
10333,0
33143,0
4300,0
12263,0
18583,0
368,0
35289,0
23332,1
41148,1
28449,1
13501,0
13379,0
15483,0
24980,0
8128,0
12344,0
29800,0
23471,0
19890,0
11587,0
24553,0
5658,0
24534,0
6692,0
15082,0
19803,0
15961,0
12680,0
4589,0
21198,0
2796,0
17870,0
35695,0
31261,0
40781,1
9106,0
9872,0
2176,0
4106,0
35756,0
27661,0
10707,1
8770,0
34673,0
252,0
3447,0
33257,0
33121,0
39771,0
26174,0
33983,0
37080,1
22342,0
17029,0
6883,0
6200,0
23818,0
11424,0
15343,0
24294,0
19102,0
39381,1
3911,0
33711,0
18256,0
38969,0
18976,0
24668,0
2009,0
3612,0
38938,1
36790,1
14555,0
27489,0
14632,0
29264,0
34624,0
40108,1
40571,0
31587,0
17905,0
21211,0
11803,0
3435,0
5568,0
24060,0
34721,1
14366,0
30760,1
4311,0
31779,0
32670,0
9563,0
25610,0
21936,0
38108,0
1939,0
17874,0
26563,0
13422,0
14601,0
28670,0
9108,0
20294,0
19142,0
14971,0
2230,0
34347,0
40350,1
40468,0
14136,0
29595,0
37301,0
35342,0
37250,1
25681,0
23656,0
13010,0
18997,0
3137,0
23001,0
33743,0
16510,0
29404,0
32045,0
17492,0
9873,0
9918,0
29718,0
2258,0
8866,1
16524,0
3375,0
26293,0
17313,1
18668,0
19965,0
23429,0
14509,0
206,0
16694,0
5985,0
11235,0
15691,0
13214,0
23782,0
25261,0
6579,0
27042,0
10905,0
39958,1
33387,0
36304,0
25148,0
7069,0
4354,0
99,0
9732,0
34857,0
18322,0
2737,0
34893,0
914,0
6809,0
26026,0
6669,0
25159,0
4308,0
26587,0
23847,0
22013,0
3768,0
6504,0
37275,0
27054,1
1893,0
4508,0
33668,0
40915,0
9502,0
14065,0
7371,0
30665,0
17410,0
23369,0
39638,1
23359,0
17445,0
34647,0
57,0
28600,0
7871,0
19294,0
8737,0
19732,0
30420,0
31509,1
23567,0
29344,0
32999,0
6779,0
12380,0
